tweet_text,cyberbullying_type
@AnGeLa_lYnN_ im saying black ppl are disgusting :D i would know i have a few niggers in my family :D,ethnicity
lol little girl you ugly as fuck and you talking like a nigger grow up... dumb ass kid http://www.youtube.com/watch?v=-TUg6Zgxk2w&amp;feature=share via @youtube,ethnicity
"Black Man: ""White show runner called me a resident Negro."" America: ""I need more evidence. I don't believe this. This is my favorite show!"" White people in the room: ""White show runner called our Black writer a resident Negro."" America: *outrage* How it works here.",ethnicity
"Disgusting. RT: Feds: Staten I. cop falsely arrested black man in stop-and-frisk, bragged he'd ""fried another nigger."" http://nyti.ms/oAPndU",ethnicity
lmao not at the way she’s the first one i followed when i moved choose ur friends wisely i guess,ethnicity
That's so dumb RT @SmallBoss_: The ladies on these twitter street fuck niggers by the amount of followers they have.,ethnicity
@Lynch_NIGGERs awh ain't that cute . She's a pussy and she won't do shit . So stop talking to shit and be a man you dumb fuck .,ethnicity
Alright :/ FUCK YOU DUMB NIGGER RT @FlintAnalog I love you Anissa! :*&lt;3,ethnicity
Fuck weepy ass weezy that dumb nigger always sound like he's cryin ! Sorry jus bein real!,ethnicity
"“@tayyoung_: FUCK OBAMA, dumb ass nigger” &lt;------ word ? Smh",ethnicity
@LivinLifeLifted no no no don't get mad because I said you can't fuck! Dumb nigger,ethnicity
"“@SwagReese24: Please other race. Please forgive all my black ignorant ass people. Y'all acting like true ""Niggers""” you're dumb as fuck.",ethnicity
"Shane Dawson molested his cat, called people niggers, and called kids sexy, did black face and yet People are still making him famous and celebrating him. I truly don’t get it. Y’all are disgusting",ethnicity
"When white folks can't defeat you they'll always find some negro, some boot-licking, butt-licking, buck-dancing, bamboozled, half-baked, half-filled,sissified, punkified, pasteurized,homogenized nigger that they can trot out in front of you -some serious guy called Muhammed",ethnicity
example: this one white girl i knew would regularly fuck black guys but still regularly use the word nigger to describe them. disgusting,ethnicity
Ya just don't understand how happy that fuck ass dumb ass ugly ass fat ass annoying ass nigger makes me,ethnicity
"iam big fans day6 but for the first i make twitter account i look bts so i follow them first, but day6 ur always number one in my heart hehe day6 forever!! trust me @day6official @Jae_Day6 @DAY6_BOBSUNGJIN @Dw_day6_drummer @DAY6Updates",ethnicity
this flopped the first time:( pls like - if you think i’m nice rt - if i’m one of ur fave moots reply - if you love me vote - if you have/had a crush on me,ethnicity
The article u wrote counters absolutely no point from the video. All u did was imposed (falsely) an observation on white-negro equation in the Indian context &amp; went on bashing some so called Indian liberals. I agree that video is also an opinion without citations but all claims1/,ethnicity
@SammyLannone STFU YOU DUMB ASS PEICE OF SHIT I HOPE YO ASS GET BUTT FUCKED CALLING BLACK PEOPLE NIGGERS ILL FUCK YOUR OLD ASS GRANDMOTHER !,ethnicity
the rest of u are dumb as fuck kill yourself niggers,ethnicity
O_o RT @bk2qb2jerz: RT @Rainmargi2: RT @franco244: @Rainmargi2 I'm Italian you dumb nigger bitch.==&gt; Fuck You! &lt;&lt; whoa...,ethnicity
"Girl . ! Your Lil Dumb Ass Racist . ! ""@tayyoung_: FUCK OBAMA, dumb ass nigger""",ethnicity
"Imagine this identical incident belonged to Trump and not to Joy Reid. Maddow would pin labels on her infamous blue board to slam @POTUS for racism. I despise two-faced people, it’s so hard to know which face to slap. Pick a stance. Stay on it Don’t pander for ratings. #TheFive",ethnicity
"Racism is when u select ur white clothes to wash before d colored one,say no to racism,wash dem all together.",ethnicity
Convo I just had Person 1: Oh you chose Hanzo huh because you’re a dumb fucking nigger! Me: wow fuck this bye. Person 2: (laughing) Jay he doesn’t mean it like that. Will someone explain to me what other way it’s supposed to mean?,ethnicity
“Black QBs get paid less and they should accept every penny those grubby niggers get.” That’s how you sound you dumb fuck.,ethnicity
The definition of Co****n is; negros who choose white approval over black advancement - so @TRINArockstarr @terrycrews and who else gotta be called to the congregation,ethnicity
"Democratic Party formed 1792 to protect special interests of slave owners “identified itself as the ""white man's party"" &amp; demonized the Republican Party as being ""Negro dominated” (early #FakeNews) https://www.thirteen.org/wnet/jimcrow/stories_org_democratic.html Dems later became what Malcom X called ""smiling fox”",ethnicity
Ill give you your disgusting trafficked black nigger face,ethnicity
for real? niggers still rapping bout dumb shit? HILARIOUS AS FUCK!,ethnicity
"@JacobsenJohn what the fuck is the B1G, they only do that as a label you dumb nigger",ethnicity
We Unknown are Hacking your dumb ass nigger boy fuck you once again Joshie Poshie bitch nigger your this is ours... http://fb.me/6AR9TEJ7C,ethnicity
2much blacks died for da right 2 VOTE GO VOTE.Dats if u can vote but if u can vote & just don't ur a NIGGER yeap ignorant bitch u dumb fuck,ethnicity
*Raheem Sterling scores the game winning penalty* Daily Mail and The Sun: Dumb nigger cunt would rather kick a ball around instead of saving lives. Pathetic fuck.,ethnicity
My company is transferring people and I'm one of those so maybe get ur facts right first you mug also i could go into care work if i wanted too who are hiring constantly but i don't need too therefore won't and will continue to sit at home sleeping in til late and enjoy myself,ethnicity
"«@tayyoung_ FUCK OBAMA, dumb ass nigger» fuk you, 4 more years... *does beat it up dance*",ethnicity
"I commented under a retweet, dumb nigger. Who gives a fuck when your retarded ass actually typed it? It was stupid then and it’s stupid now.",ethnicity
@OrigPriss_x @Daniee_Bee yes dha fuck you do dumb nigger,ethnicity
"First of all congratulations for ur sucess.And let me one thing never be care about what's the other people are saying....just carry on ....and u must be a successful person in ur life,when u ignore these type of illiterate Thinkings...god bless u...",ethnicity
"@durkmiester54 @Huntermoore who the fuck do you think you are calling people niggers, you are a dumb ignorant white fuck face.",ethnicity
this milk is only a few days past expiration and was growing some sort of black mold?? I've never seen anything like this before,ethnicity
Fuck yes!!!!! Thanks burfict and pacman jones for giving that to us you dumb fucking niggers,ethnicity
Bruh they even said he didn’t get it threw your head everybody be stuck on the past like past doesn’t mean anything- Unless you have a large following then everybody goes back to 2013 to find something and be like “guys OmG JAmes ChArles Said The word “black” oMg like stfu,ethnicity
"calling someone a ""nigger"" in a fight is disgusting its not offensive to be black so stop treating it like it is",ethnicity
"WHO GIVES TWO FUCKS ABOUT THE WORD NIGGER IT IS A WORD WITH NO POWER OR MEANING SHIT SHE A NIGGER TOO!! DUMB BITCH WHO GIVES A FUCK WHITE NIGGERS,BLACK NIGGERS,ASIAN NIGGERS, FRENCH NIGGERS, RICH NIGGERS, POOR NIGGERS, EURO NIGGERS FUCK EVERYONE NIGGERS ON EARTH ALL RACES.",ethnicity
"taylor doesn’t have to beg people to buy/ stream her music for it to be successful. she literally dropped a surprise album and sold 1.3M in the first day, literally no one else would be able to do that. plus scooter only uses jb’s twitter, not his instagram.. so ur already wrong.",ethnicity
@BarackObama WOW U DUMB NIGGER&lt; FUCK U AND YO HEALTH CARE NIGGA,ethnicity
fuck you bitch.. asshole mutha fucker. cock sucking bastard.. dumb summa muh bitch!! ass head! cunt face whore nigger,ethnicity
You 2 dumb ugly fuck nigger name wayne positive Trash soft ass nigga black &amp; brown pic.twitter.com/uVPCXuE2r0,ethnicity
Mxm RT @Rose_Bud_Doll: stupid dumb fucks RT@LuluVulture: Seems like some stupid niggers are enjoying Vuyo's death.,ethnicity
it’s trending that a white man called a black man a negro because of an argument they’ve had,ethnicity
@MIfedi fuck you stupid nigger great class rot in hell dumb bitch some student athlete you are!!,ethnicity
@iLGDaily @nigger_hater1 he's mad because he's a toothless faggot who fucks his cousin. Dumb fucking hick I hate racism.,ethnicity
"If u haven't experienced any racism as a black person from a colored sales representative in Cape town, you are lucky. #IncredibleConnection",ethnicity
